msaname15,grp,year,aian,api,black,hisp,white
"Cincinnati, OH-KY-IN Metro Area",Low,2015,11.70731707317073,7.889485801995395,19.34567112223114,23.33358726289327,19.43431697234692
"Cincinnati, OH-KY-IN Metro Area",Moderate,2010,8.524590163934425,22.63901979264845,8.821676945282771,17.90173273201994,26.52853158260414
"Cincinnati, OH-KY-IN Metro Area",Moderate,2015,12.84552845528455,15.4182655410591,11.20735372105356,16.29465986135446,22.40246912925542
"Cincinnati, OH-KY-IN Metro Area",Very High,2010,7.540983606557377,31.83788878416588,3.255478283689805,11.69238072632329,15.41143478567329
"Cincinnati, OH-KY-IN Metro Area",Very High,2015,15.28455284552845,40.27628549501151,4.844916441168872,14.54254589776796,22.59550243015138
"Cincinnati, OH-KY-IN Metro Area",Very Low,2010,16.28415300546448,4.646559849198869,58.65109565673797,31.48350344172798,11.65480158290622
"Cincinnati, OH-KY-IN Metro Area",Very Low,2015,34.14634146341464,5.049884881043745,60.35680776709591,33.05020187400015,11.55150515595129
"Cleveland-Elyria, OH Metro Area",High,2010,8.108108108108109,28.77951887000662,2.597661670829864,9.246330603045463,29.35577357687911
"Cleveland-Elyria, OH Metro Area",High,2015,10.49723756906077,22.64677341096555,5.148772731133278,10.69788797061524,27.60459918127842
"Cleveland-Elyria, OH Metro Area",Low,2010,39.63963963963964,12.83381152063562,28.91860949208992,31.61728327194767,16.18409507856744
"Cleveland-Elyria, OH Metro Area",Low,2015,23.20441988950276,15.99951479864144,29.54504704294733,31.25956535047444,14.20068556042919
"Cleveland-Elyria, OH Metro Area",Moderate,2010,22.18468468468469,21.81637607592143,10.3056480710519,17.17332746962784,31.43827603626599
"Cleveland-Elyria, OH Metro Area",Moderate,2015,27.80847145488029,18.75303250849102,8.061000122679703,14.39649015406591,24.69188192556877
"Cleveland-Elyria, OH Metro Area",Very High,2010,2.477477477477477,30.65548444052086,2.111955315015265,5.032708482216481,19.14765627077185
"Cleveland-Elyria, OH Metro Area",Very High,2015,10.77348066298343,37.89422610383309,1.861900402955637,6.484032241607999,28.86524018393798
"Cleveland-Elyria, OH Metro Area",Very Low,2010,27.59009009009009,5.914809092915471,56.06612545101305,36.93035017316255,3.87419903751562
"Cleveland-Elyria, OH Metro Area",Very Low,2015,27.71639042357275,4.706453178068899,55.38327970028405,37.16202428323641,4.637593148785636
"Colorado Springs, CO Metro Area",High,2010,9.823484267075978,22.47405789186237,12.79167054011342,14.55554935550472,27.17692787561784
"Colorado Springs, CO Metro Area",High,2015,13.86800334168755,17.42029589497812,9.928945400149589,13.03643522902856,25.03951883409801
"Colorado Springs, CO Metro Area",Low,2010,16.80736761320031,11.93336974330967,17.12373338291345,15.22794486914793,12.56106339075771
"Colorado Springs, CO Metro Area",Low,2015,8.85547201336675,23.90081266930611,25.28982797307405,23.40128594925983,16.35886956857
"Colorado Springs, CO Metro Area",Moderate,2010,14.65848042977744,14.14527580557073,13.6655201264293,13.41722002120417,15.64662411823984
"Colorado Springs, CO Metro Area",Moderate,2015,23.05764411027569,22.08793498645551,19.93268511593119,19.1297413148582,21.44137718317462
"Colorado Springs, CO Metro Area",Very High,2010,17.26784343821949,35.99126160567996,9.00808775680952,12.44071201383851,28.46105859206296
"Colorado Springs, CO Metro Area",Very High,2015,15.45530492898914,23.9841633673682,9.68586387434555,10.11065144793899,24.55372633689324
"Colorado Springs, CO Metro Area",Very Low,2010,41.44282425172678,15.45603495357728,47.41098819373431,44.35857374030467,16.15432602332166
"Colorado Springs, CO Metro Area",Very Low,2015,38.76357560568087,12.60679308189206,35.16267763649963,34.32188605891442,12.60650807726414
"Columbia, SC Metro Area",High,2010,20.98092643051771,39.4297635605007,18.31269461945108,18.61337162916866,19.46093032630848
"Columbia, SC Metro Area",High,2015,36.56387665198238,33.90459868608968,16.00376805526481,15.08432439696298,24.27123590638075
"Columbia, SC Metro Area",Low,2010,24.25068119891008,10.04867872044506,16.64276920848722,17.10547311313228,14.24268213477862
"Columbia, SC Metro Area",Low,2015,3.083700440528634,17.62353613253356,22.06704745955322,30.10145803937378,17.68300329468632
"Columbia, SC Metro Area",Moderate,2010,37.32970027247956,18.3240611961057,21.11231805344341,22.498803255146,26.55483639784104
"Columbia, SC Metro Area",Moderate,2015,2.643171806167401,15.93830334190231,20.86186787882413,22.91204730229121,17.49147827673085
"Columbia, SC Metro Area",Very High,2010,12.80653950953679,23.22670375521558,3.851111593888044,9.39045795436413,26.67689413450987
"Columbia, SC Metro Area",Very High,2015,23.34801762114537,21.65095686946587,5.601244056341398,13.3104884767856,31.14105589566446
"Columbia, SC Metro Area",Very Low,2010,4.632152588555858,8.970792767732963,40.08110652473025,32.39189404818892,13.064657006562
"Columbia, SC Metro Area",Very Low,2015,34.36123348017621,10.88260497000857,35.46607255001645,18.59168178458644,9.413226626537616
"Columbus, OH Metro Area",High,2010,20.15065913370998,22.65663804725751,8.307248064837058,13.04278796538859,23.37613013191048
"Columbus, OH Metro Area",High,2015,6.51085141903172,21.65500655881067,10.56755377000422,14.38756503307855,22.38990927196282
"Columbus, OH Metro Area",Low,2010,7.909604519774012,10.94160221386504,21.33289655674456,20.45725172660157,21.022614989378
"Columbus, OH Metro Area",Low,2015,12.18697829716194,11.67468299081767,25.04161765032295,23.67525210353908,19.23213100243417
"Columbus, OH Metro Area",Moderate,2010,38.04143126177024,19.14425601362379,10.57605978986193,20.86607922521235,25.05280124499777
"Columbus, OH Metro Area",Moderate,2015,14.35726210350584,14.76278968080455,11.80387543559807,17.57338300468881,22.917206714507
"Columbus, OH Metro Area",Very High,2010,3.578154425612053,40.58043000070957,4.512144815704545,9.089465745812495,20.15247517415147
"Columbus, OH Metro Area",Very High,2015,39.56594323873122,41.47901180585921,3.858788537944199,10.95767229751429,25.11459551733949
"Columbus, OH Metro Area",Very Low,2010,30.32015065913371,6.677073724544099,55.27165077285191,36.544415336985,10.39597845956227
"Columbus, OH Metro Area",Very Low,2015,27.37896494156928,10.42850896370791,48.72816460613056,33.40612756117927,10.34615749375652
"Dallas-Fort Worth-Arlington, TX Metro Area",High,2010,25.84050840508405,30.1741525515626,16.98288010393335,12.36538889166217,31.27038303272314
"Dallas-Fort Worth-Arlington, TX Metro Area",High,2015,21.26126126126126,23.49770323874677,14.80771161763229,12.90043768207989,28.21761013763309
"Dallas-Fort Worth-Arlington, TX Metro Area",Low,2010,29.17179171791718,10.41553709687913,21.9559206159329,30.59202415474284,14.43158104300972
"Dallas-Fort Worth-Arlington, TX Metro Area",Low,2015,25.84298584298584,8.837829851628328,23.01837533888945,29.77177019619755,11.40411261653597
"Dallas-Fort Worth-Arlington, TX Metro Area",Moderate,2010,16.65641656416564,18.00082413411698,19.15490258023066,16.74479745745919,20.95501087811215
"Dallas-Fort Worth-Arlington, TX Metro Area",Moderate,2015,16.74388674388674,15.21682679823423,22.22980888308732,18.53424827757604,20.92089683967056
"Dallas-Fort Worth-Arlington, TX Metro Area",Very High,2010,13.22263222632226,33.68539764471144,5.270500037271182,4.805686529888621,27.08341986648353
"Dallas-Fort Worth-Arlington, TX Metro Area",Very High,2015,21.91763191763192,46.95600784390977,8.475750577367206,6.940091402377567,33.79684445301099
"Dallas-Fort Worth-Arlington, TX Metro Area",Very Low,2010,15.10865108651087,7.724088572729835,36.63579666263191,35.4921029662472,6.259605179671465
"Dallas-Fort Worth-Arlington, TX Metro Area",Very Low,2015,14.23423423423423,5.491632267480905,31.46835358302373,31.85345244176895,5.660535953149388
"Dayton, OH Metro Area",High,2010,15.32258064516129,19.52170522485053,3.531110148693518,8.741315236710292,16.34053999424711
"Dayton, OH Metro Area",High,2015,10.48218029350105,24.64830011723329,5.608324958666969,15.78442128359847,24.14860178198683
"Dayton, OH Metro Area",Low,2010,22.98387096774194,11.85339225370419,21.5793272701025,20.58490870899984,20.33180182071196
"Dayton, OH Metro Area",Low,2015,47.79874213836478,12.98358733880422,17.70998800531656,21.03675260559517,19.16569878412294
"Dayton, OH Metro Area",Moderate,2010,43.14516129032258,37.30179360540681,13.2929117944276,21.19890127645823,35.90814033942051
"Dayton, OH Metro Area",Moderate,2015,3.773584905660377,11.78194607268464,7.177359224559924,16.86780032912781,24.32403895354976
"Dayton, OH Metro Area",Very High,2010,3.629032258064516,30.72524044710164,2.791973437274433,19.51850056551947,19.76661924419463
"Dayton, OH Metro Area",Very High,2015,8.80503144654088,48.41735052754982,3.818847862028722,15.89413055403181,23.67995711535806
"Dayton, OH Metro Area",Very Low,2010,14.91935483870968,.5978684689368339,58.80467734950194,29.95637421231216,7.652898601425784
"Dayton, OH Metro Area",Very Low,2015,29.14046121593291,2.168815943728019,65.68547994942782,30.41689522764673,8.681703364982415
"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",High,2010,10.89324618736383,22.57336343115124,4.077442065121736,15.67063073912389,21.17271799882182
"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",High,2015,2.857142857142857,20.33898305084746,7.932132794315814,12.48453749942732,21.85191290404759
"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",Low,2010,53.59477124183007,5.914221218961625,17.86447638603696,18.47057052536504,17.8738200261498
"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",Low,2015,28.05194805194805,19.31311329170384,15.2027440891829,24.77207128785449,17.64697067330027
"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",Moderate,2010,13.0718954248366,22.39277652370203,17.61220299207979,28.85242611270009,24.50322562105777
"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",Moderate,2015,47.27272727272727,16.01248884924175,18.20409163297807,22.88908232922527,23.61271373124934
"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",Very High,2010,6.100217864923748,26.18510158013544,7.673804634790262,5.715289276933112,18.29049267949252
"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",Very High,2015,21.03896103896104,31.26672613737734,9.665564130834252,15.36628945801072,23.62470216241327
"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",Very Low,2010,16.33986928104575,22.93453724604966,52.77207392197126,31.29108334587787,18.15974367447808
"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",Very Low,2015,.7792207792207793,13.06868867082962,48.99546735268896,24.4880194254822,13.26370052898952
"Denver-Aurora-Lakewood, CO Metro Area",High,2010,8.007780839682283,22.24941011972385,6.718880843308211,8.152520124317125,27.3861700078529
"Denver-Aurora-Lakewood, CO Metro Area",High,2015,11.92406929598231,24.65005755021721,8.736243802152618,8.347262320822569,28.19159833067013
"Denver-Aurora-Lakewood, CO Metro Area",Low,2010,15.82104068730751,15.75198811500481,26.9568001576277,23.45906607725421,13.78998681305656
"Denver-Aurora-Lakewood, CO Metro Area",Low,2015,28.34500552893476,17.56952437530167,35.84713992018382,28.24107969222693,13.15943505007404
"Denver-Aurora-Lakewood, CO Metro Area",Moderate,2010,17.44204895444967,19.44857117888666,15.70365991823063,13.30424878868019,20.93316145856484
"Denver-Aurora-Lakewood, CO Metro Area",Moderate,2015,19.25912274235164,23.03122563398062,17.53779175232797,15.67460043375558,22.5816081054979
"Denver-Aurora-Lakewood, CO Metro Area",Very High,2010,4.814394553412223,22.45914532902211,4.563814590414266,4.970754589502539,29.32420619045502
"Denver-Aurora-Lakewood, CO Metro Area",Very High,2015,7.040176925912274,17.83314149927598,4.01983311162172,6.867336178990943,30.4067381926519
"Denver-Aurora-Lakewood, CO Metro Area",Very Low,2010,53.91473496514833,20.09088525736258,46.05684449041919,50.11341042024593,8.566475530070676
"Denver-Aurora-Lakewood, CO Metro Area",Very Low,2015,33.43162550681902,16.91605094122452,33.85899141371387,40.86972137420398,5.660620321106019
"Des Moines-West Des Moines, IA Metro Area",High,2010,35.85365853658536,15.56525353283458,6.457968476357268,6.055625790139064,22.21973295098127
"Des Moines-West Des Moines, IA Metro Area",High,2015,18.09954751131222,13.79310344827586,7.430791646430306,9.928458303751842,19.93586132177682
"Des Moines-West Des Moines, IA Metro Area",Low,2010,24.14634146341463,16.2718204488778,23.07355516637478,23.83059418457649,22.99220360247334
"Des Moines-West Des Moines, IA Metro Area",Low,2015,35.06787330316742,22.50072442770211,17.5230694511899,20.36480803888373,18.23098591549296
"Des Moines-West Des Moines, IA Metro Area",Moderate,2010,3.902439024390244,9.642560266001663,9.75262697022767,10.59418457648546,21.19544762075455
"Des Moines-West Des Moines, IA Metro Area",Moderate,2015,2.941176470588235,13.61924079976818,7.702768334142787,10.25613019496478,24.96988082340195
"Des Moines-West Des Moines, IA Metro Area",Very High,2010,1.463414634146342,16.56275976724854,2.189141856392294,3.855878634639696,22.09785823102429
"Des Moines-West Des Moines, IA Metro Area",Very High,2015,2.262443438914027,17.24137931034483,3.428848955803788,5.985473212822893,26.82210184182015
"Des Moines-West Des Moines, IA Metro Area",Very Low,2010,34.63414634146341,41.9576059850374,58.52670753064798,55.66371681415929,11.49475759476656
"Des Moines-West Des Moines, IA Metro Area",Very Low,2015,41.6289592760181,32.84555201390901,63.91452161243322,53.46513024957675,10.04117009750813
"Detroit-Warren-Dearborn, MI Metro Area",High,2010,15.21181001283697,30.98862125018472,4.237048922167253,10.70654393515755,28.64364950051176
"Detroit-Warren-Dearborn, MI Metro Area",High,2015,17.30171073094868,25.05245488879563,5.056520066465306,14.0212470303465,26.68028144129538
"Detroit-Warren-Dearborn, MI Metro Area",Low,2010,24.13350449293967,12.46244027387813,25.72684999480025,25.82074078728284,19.09263091438392
"Detroit-Warren-Dearborn, MI Metro Area",Low,2015,29.66562986003111,13.59164451904695,24.28521146935802,26.7634885771064,17.46934943548918
"Detroit-Warren-Dearborn, MI Metro Area",Moderate,2010,23.71630295250321,21.54081079749766,10.28955148489846,23.39386133014985,34.27783853759793
"Detroit-Warren-Dearborn, MI Metro Area",Moderate,2015,18.85692068429238,12.52156478761598,8.456318706054727,16.84073692231835,25.55732235836997
"Detroit-Warren-Dearborn, MI Metro Area",Very High,2010,7.220795892169448,25.48642923993892,1.65351874136471,5.116081807043448,14.33545585276496
"Detroit-Warren-Dearborn, MI Metro Area",Very High,2015,15.51321928460342,42.59803235883807,3.110445366664211,11.46473022845787,26.74281240364862
"Detroit-Warren-Dearborn, MI Metro Area",Very Low,2010,29.7175866495507,9.521698438500566,58.09303085676932,34.96277214036631,3.650425194741424
"Detroit-Warren-Dearborn, MI Metro Area",Very Low,2015,18.66251944012442,6.236303445703362,59.09150439145774,30.90979724177089,3.550234361196853
"Durham-Chapel Hill, NC Metro Area",High,2010,17.1306209850107,22.40096038415366,8.795320248240639,11.63447251114413,24.13487682293812
"Durham-Chapel Hill, NC Metro Area",High,2015,33.75,28.85367359539,14.88818083443549,13.19571357368334,26.47361912613355
"Durham-Chapel Hill, NC Metro Area",Low,2010,23.55460385438972,16.92677070828331,31.97434450812127,28.7815750371471,17.30246354123754
"Durham-Chapel Hill, NC Metro Area",Low,2015,5.25,9.755093640666804,23.60226043044367,26.76108988204021,13.50989282769992
"Durham-Chapel Hill, NC Metro Area",Moderate,2010,10.27837259100642,25.78631452581032,22.34165751106096,25.11144130757801,33.02710719288127
"Durham-Chapel Hill, NC Metro Area",Moderate,2015,11.25,11.5455855114221,21.08031742214741,19.61289250706097,23.40065952184666
"Durham-Chapel Hill, NC Metro Area",Very High,2010,6.852248394004283,29.60384153661465,4.323425483267512,5.641406636948985,21.45711460822279
"Durham-Chapel Hill, NC Metro Area",Very High,2015,25.75,42.12800987857584,6.700132259228086,8.618541285927895,29.87427864798021
"Durham-Chapel Hill, NC Metro Area",Very Low,2010,42.18415417558887,5.282112845138055,32.56525224930962,28.83110450718177,4.078437834720277
"Durham-Chapel Hill, NC Metro Area",Very Low,2015,24,7.717637373945256,33.72910905374534,31.81176275128759,6.741549876339653
"El Paso, TX Metro Area",High,2010,12.80788177339902,15.75178997613365,15.83103039873668,15.60389811527556,20.42601561727785
"El Paso, TX Metro Area",High,2015,18.89570552147239,14.01515151515151,25.1375,21.02149903706324,19.73306969846762
"El Paso, TX Metro Area",Low,2010,15.76354679802956,20.90692124105012,24.00315831030399,25.3529986418547,19.18058713057231
"El Paso, TX Metro Area",Low,2015,16.93251533742331,15.625,11.275,23.05594859096804,10.40533860603065
"El Paso, TX Metro Area",Moderate,2010,26.51888341543514,7.589498806682577,32.57007500986972,15.72112749886821,21.4342196303252
"El Paso, TX Metro Area",Moderate,2015,24.5398773006135,18.46590909090909,25.075,16.57332075620013,25.52644587246663
"El Paso, TX Metro Area",Very High,2010,12.31527093596059,47.15990453460621,10.35662587182524,13.71297862708189,28.51635860432934
"El Paso, TX Metro Area",Very High,2015,7.05521472392638,46.59090909090909,25.4,18.89763392681681,34.48838358872961
"El Paso, TX Metro Area",Very Low,2010,32.5944170771757,8.591885441527445,17.23911040926438,29.60899711691963,10.4428190174953
"El Paso, TX Metro Area",Very Low,2015,32.57668711656441,5.303030303030303,13.1125,20.45159768895178,9.846762234305487
"Fresno, CA Metro Area",High,2010,20.64896755162242,16.12445414847161,14.02558721992825,20.76507829169047,21.95669490911724
"Fresno, CA Metro Area",High,2015,15.68958245466048,20.80914434067717,14.08701854493581,19.4171486327138,19.4803215605593
"Fresno, CA Metro Area",Low,2010,29.60914454277286,19.61426491994177,24.12509307520477,25.12912590796208,10.16909262075458
"Fresno, CA Metro Area",Low,2015,18.81062842682412,16.04226012331879,22.78887303851641,24.07490594643158,7.412275688650132
"Fresno, CA Metro Area",Moderate,2010,14.71238938053097,17.55822416302766,18.05997427739796,25.89338805395889,12.8068650879861
"Fresno, CA Metro Area",Moderate,2015,20.5820328975116,14.25377708866693,22.58202567760342,22.31231399854007,17.03623271230998
"Fresno, CA Metro Area",Very High,2010,21.20206489675516,26.5684133915575,15.83293846882827,11.68778929450034,52.91295531899486
"Fresno, CA Metro Area",Very High,2015,18.72627583298187,26.36930732340533,9.329529243937234,10.22067493963726,50.54101421114794
"Fresno, CA Metro Area",Very Low,2010,13.82743362831858,20.13464337700145,27.95640695864076,16.52461845188821,2.154392063147223
"Fresno, CA Metro Area",Very Low,2015,26.19148038802193,22.52551112393178,31.21255349500714,23.9749564826773,5.530155827332647
"Grand Rapids-Wyoming, MI Metro Area",High,2010,18.92655367231638,24.41058540497193,4.815066498398213,7.408971867871927,27.22205541149174
"Grand Rapids-Wyoming, MI Metro Area",High,2015,4.265873015873016,26.76923076923077,5.439763488543976,8.626147929148898,24.09268281679975
"Grand Rapids-Wyoming, MI Metro Area",Low,2010,14.40677966101695,25.10024057738572,23.31327055625668,27.77167638196615,18.80715163095401
"Grand Rapids-Wyoming, MI Metro Area",Low,2015,25.1984126984127,19.2,21.34023158413402,22.30187593207922,18.28562728380024
"Grand Rapids-Wyoming, MI Metro Area",Moderate,2010,35.969868173258,21.92461908580594,7.329385496553733,18.68998338542987,30.52545380100996
"Grand Rapids-Wyoming, MI Metro Area",Moderate,2015,8.134920634920634,19.55384615384616,13.94432126139443,17.19211951544962,22.68631298777462
"Grand Rapids-Wyoming, MI Metro Area",Very High,2010,1.129943502824859,8.773055332798716,.3591884283079312,1.720593618878657,9.585915108502798
"Grand Rapids-Wyoming, MI Metro Area",Very High,2015,15.77380952380952,25.84615384615385,2.714954422271496,6.462415949347218,24.40959534443091
"Grand Rapids-Wyoming, MI Metro Area",Very Low,2010,29.5668549905838,19.79149959903769,64.18308902048345,44.4087747458534,13.85942404804149
"Grand Rapids-Wyoming, MI Metro Area",Very Low,2015,46.62698412698413,8.63076923076923,56.56072924365607,45.41744067397504,10.52578156719448
"Greensboro-High Point, NC Metro Area",High,2010,6.699147381242387,15.292675452038,11.37921805192399,9.059869036482695,22.7696726019529
"Greensboro-High Point, NC Metro Area",High,2015,18.76606683804627,13.80813953488372,15.020273132552,10.46346317884561,26.04006925550334
"Greensboro-High Point, NC Metro Area",Low,2010,12.78928136419001,13.10144039227704,26.84317802804143,28.55004677268475,13.4233199310741
"Greensboro-High Point, NC Metro Area",Low,2015,9.640102827763496,23.98255813953488,25.25971799164868,30.52520411064625,15.20900321543408
"Greensboro-High Point, NC Metro Area",Moderate,2010,32.64311814859927,13.82163653079988,16.81250128677606,23.47053320860617,29.64847788627226
"Greensboro-High Point, NC Metro Area",Moderate,2015,23.13624678663239,13.46458773784355,13.86036753878119,18.53040334700841,22.4387830818699
"Greensboro-High Point, NC Metro Area",Very High,2010,39.46406820950061,31.76524670548575,8.303308558604929,11.98783910196445,28.57553130384836
"Greensboro-High Point, NC Metro Area",Very High,2015,22.87917737789203,30.49682875264271,8.103201339438808,11.09305820707584,29.5387088795449
"Greensboro-High Point, NC Metro Area",Very Low,2010,8.404384896467722,26.01900091939932,36.6617940746536,26.93171188026193,5.582998276852384
"Greensboro-High Point, NC Metro Area",Very Low,2015,25.57840616966581,18.24788583509514,37.75643999757933,29.3878711564239,6.773435567647787
"Greenville-Anderson-Mauldin, SC Metro Area",High,2010,31.84523809523809,23.54818123803446,8.252453802708779,12.92372881355932,21.22003048921329
"Greenville-Anderson-Mauldin, SC Metro Area",High,2015,14.15441176470588,29.86737400530504,13.41437061048082,14.93547295664363,24.03118178017928
"Greenville-Anderson-Mauldin, SC Metro Area",Low,2010,38.09523809523809,12.63560944479898,20.42550858145528,21.62193973634652,27.86298332332425
"Greenville-Anderson-Mauldin, SC Metro Area",Low,2015,8.63970588235294,8.435013262599469,19.34900054024851,17.66155928271062,19.76265308334236
"Greenville-Anderson-Mauldin, SC Metro Area",Moderate,2010,6.547619047619048,24.98404594767071,16.68585841969622,18.84416195856874,23.43742781909733
"Greenville-Anderson-Mauldin, SC Metro Area",Moderate,2015,51.10294117647059,24.11140583554377,17.77687736358725,19.40161438445551,20.73727724535138
"Greenville-Anderson-Mauldin, SC Metro Area",Very High,2010,14.28571428571428,25.33503509891513,3.029555299665515,3.525188323917138,10.5149289354953
"Greenville-Anderson-Mauldin, SC Metro Area",Very High,2015,21.875,35.30503978779841,10.3322528363047,12.68306829716274,22.89631361377324
"Greenville-Anderson-Mauldin, SC Metro Area",Very Low,2010,9.226190476190476,13.49712827058073,51.6066238964742,43.08498116760829,16.96462943286983
"Greenville-Anderson-Mauldin, SC Metro Area",Very Low,2015,4.227941176470589,2.281167108753316,39.12749864937872,35.3182850790275,12.57257427735373
"Harrisburg-Carlisle, PA Metro Area",High,2010,43.0939226519337,25.0343878954608,8.081062370193216,19.22761729153862,31.81743709771797
"Harrisburg-Carlisle, PA Metro Area",High,2015,2.857142857142857,17.5530839231547,6.869401494836539,11.62828947368421,24.6150276593926
"Harrisburg-Carlisle, PA Metro Area",Low,2010,20.99447513812155,17.5515818431912,12.81389640631884,21.96271255890186,21.89467524868344
"Harrisburg-Carlisle, PA Metro Area",Low,2015,18.57142857142857,11.99191102123357,16.35761967250528,22.72203947368421,21.26292908693475
"Harrisburg-Carlisle, PA Metro Area",Moderate,2010,8.839779005524861,7.840440165061898,8.540499716785197,7.693095677115346,19.5927442949093
"Harrisburg-Carlisle, PA Metro Area",Moderate,2015,33.57142857142857,16.4206268958544,9.231471444057741,13.08388157894737,21.49250815127795
"Harrisburg-Carlisle, PA Metro Area",Very High,2010,13.25966850828729,34.82806052269601,2.498583925986531,6.054087277197295,19.15389116442364
"Harrisburg-Carlisle, PA Metro Area",Very High,2015,13.57142857142857,39.49443882709808,3.246419809436869,7.351973684210527,24.40498723882328
"Harrisburg-Carlisle, PA Metro Area",Very Low,2010,13.8121546961326,14.7455295735901,68.06595758071622,45.06248719524687,7.541252194265652
"Harrisburg-Carlisle, PA Metro Area",Very Low,2015,31.42857142857143,14.53993933265925,64.29508757916358,45.21381578947368,8.22454786357142
"Hartford-West Hartford-East Hartford, CT Metro Area",High,2010,15.78231292517007,21.03868999839461,6.764723049086559,6.069879144716455,24.4843281329876
"Hartford-West Hartford-East Hartford, CT Metro Area",High,2015,10.27077497665733,23.11712265600984,8.364042771703014,7.780462800234329,27.74842410935619
"Hartford-West Hartford-East Hartford, CT Metro Area",Low,2010,16.87074829931973,29.11382244340986,29.13675363333917,23.47381468856523,17.74071359501358
"Hartford-West Hartford-East Hartford, CT Metro Area",Low,2015,25.95704948646125,25.55333538272364,32.11804506735939,22.87822202694786,14.99397974360791
"Hartford-West Hartford-East Hartford, CT Metro Area",Moderate,2010,23.6734693877551,22.12233103226842,8.708340629195121,10.49930275797955,26.47249031479235
"Hartford-West Hartford-East Hartford, CT Metro Area",Moderate,2015,12.97852474323063,16.60774669535813,9.635715580257354,12.35903632103105,25.05489057298675
"Hartford-West Hartford-East Hartford, CT Metro Area",Very High,2010,0,20.21191202440199,3.887235160217125,5.883947939262473,27.50106244726258
"Hartford-West Hartford-East Hartford, CT Metro Area",Very High,2015,21.10177404295051,27.54380571779895,1.939225518032985,5.836262448740481,28.55513846589702
"Hartford-West Hartford-East Hartford, CT Metro Area",Very Low,2010,43.67346938775511,7.513244501525125,51.50294752816203,54.07305546947629,3.801405509943891
"Hartford-West Hartford-East Hartford, CT Metro Area",Very Low,2015,29.69187675070028,7.177989548109437,47.94297106264725,51.14601640304628,3.647567108152135
"Houston-The Woodlands-Sugar Land, TX Metro Area",High,2010,19.05463112943602,31.03802349095253,13.37672593266171,12.38232607466636,30.39401409448405
"Houston-The Woodlands-Sugar Land, TX Metro Area",High,2015,21.63719711853307,27.76159197655119,15.12512750654235,13.73227131083088,28.9388211490336
"Houston-The Woodlands-Sugar Land, TX Metro Area",Low,2010,20.67442202915624,10.62541255854402,21.80683228327345,23.3954046282941,11.17459430796569
"Houston-The Woodlands-Sugar Land, TX Metro Area",Low,2015,20.19646365422397,8.648515026309283,20.71977239471137,28.06290104940249,9.665796993415331
"Houston-The Woodlands-Sugar Land, TX Metro Area",Moderate,2010,19.7761743484023,18.10752192453977,22.89905409147315,23.90259830503672,23.72888559666784
"Houston-The Woodlands-Sugar Land, TX Metro Area",Moderate,2015,23.11722331368697,15.97980012006922,22.98050820115563,21.00406752676898,17.39385943634919
"Houston-The Woodlands-Sugar Land, TX Metro Area",Very High,2010,12.07480488882344,32.56566884253099,6.44803998318081,5.447845674956183,28.98314895546192
"Houston-The Woodlands-Sugar Land, TX Metro Area",Very High,2015,13.98821218074656,42.15665501288978,11.02080189801432,8.93860849812156,38.96353091284139
"Houston-The Woodlands-Sugar Land, TX Metro Area",Very Low,2010,28.41996760418201,7.663373183432697,35.46934770941089,34.87182531704664,5.719357045420507
"Houston-The Woodlands-Sugar Land, TX Metro Area",Very Low,2015,21.06090373280943,5.453437864180528,30.15378999957634,28.26215161487608,5.037991508360498
"Indianapolis-Carmel-Anderson, IN Metro Area",High,2010,14.37837837837838,15.68121022045937,7.455840733873329,9.065265360904478,23.9065102469404
"Indianapolis-Carmel-Anderson, IN Metro Area",High,2015,12.77955271565495,16.13487355604121,7.442646589525689,12.32169490229072,25.97628998927922
"Indianapolis-Carmel-Anderson, IN Metro Area",Low,2010,35.45945945945946,24.30587584171202,29.27076217429492,32.63040560522305,21.91052936490695
"Indianapolis-Carmel-Anderson, IN Metro Area",Low,2015,44.83493077742279,19.90633780830471,27.13132483127874,25.81934299590807,16.66972234738429
"Indianapolis-Carmel-Anderson, IN Metro Area",Moderate,2010,18.05405405405405,17.5998524121391,10.76778569337367,15.83975977615505,25.61282496922297
"Indianapolis-Carmel-Anderson, IN Metro Area",Moderate,2015,8.200212992545261,22.86606306587574,12.76726511990734,11.33121725496195,23.14414008483398
"Indianapolis-Carmel-Anderson, IN Metro Area",Very High,2010,9.297297297297296,37.70869845955171,4.204889235873914,6.210332355149116,19.01447123856422
"Indianapolis-Carmel-Anderson, IN Metro Area",Very High,2015,4.259850905218317,36.77802060568217,4.08004065857435,6.388389613369536,24.81813520610308
"Indianapolis-Carmel-Anderson, IN Metro Area",Very Low,2010,22.81081081081081,4.70436306613781,48.30072216258417,36.2542369025683,9.555664180365463
